img1,img2,cos
20251020_215553.jpg,20251020_215558.jpg,0.6586014032363892
20251020_215553.jpg,20251020_215602.jpg,0.6890197992324829
20251020_215553.jpg,20251020_215605.jpg,0.8180094361305237
20251020_215553.jpg,20251020_215608.jpg,0.480106383562088
20251020_215553.jpg,20251020_215612.jpg,0.7458798885345459
20251020_215553.jpg,20251020_215615.jpg,0.6395880579948425
20251020_215553.jpg,20251020_215619.jpg,0.6911773085594177
20251020_215553.jpg,20251020_215624.jpg,0.6232308149337769
20251020_215553.jpg,20251020_215631.jpg,0.5419939756393433
20251020_215558.jpg,20251020_215602.jpg,0.644171953201294
20251020_215558.jpg,20251020_215605.jpg,0.7006529569625854
20251020_215558.jpg,20251020_215608.jpg,0.6210993528366089
20251020_215558.jpg,20251020_215612.jpg,0.7216404676437378
20251020_215558.jpg,20251020_215615.jpg,0.5849433541297913
20251020_215558.jpg,20251020_215619.jpg,0.4988022744655609
20251020_215558.jpg,20251020_215624.jpg,0.6344146728515625
20251020_215558.jpg,20251020_215631.jpg,0.5212541222572327
20251020_215602.jpg,20251020_215605.jpg,0.6852623224258423
20251020_215602.jpg,20251020_215608.jpg,0.3772086203098297
20251020_215602.jpg,20251020_215612.jpg,0.6876587271690369
20251020_215602.jpg,20251020_215615.jpg,0.8058642148971558
20251020_215602.jpg,20251020_215619.jpg,0.48140835762023926
20251020_215602.jpg,20251020_215624.jpg,0.7846359610557556
20251020_215602.jpg,20251020_215631.jpg,0.5004001259803772
20251020_215605.jpg,20251020_215608.jpg,0.6040233373641968
20251020_215605.jpg,20251020_215612.jpg,0.7037140130996704
20251020_215605.jpg,20251020_215615.jpg,0.6121037006378174
20251020_215605.jpg,20251020_215619.jpg,0.6520509719848633
20251020_215605.jpg,20251020_215624.jpg,0.6677759885787964
20251020_215605.jpg,20251020_215631.jpg,0.6026867628097534
20251020_215608.jpg,20251020_215612.jpg,0.5320088863372803
20251020_215608.jpg,20251020_215615.jpg,0.3728400468826294
20251020_215608.jpg,20251020_215619.jpg,0.43658164143562317
20251020_215608.jpg,20251020_215624.jpg,0.3814275860786438
20251020_215608.jpg,20251020_215631.jpg,0.49613049626350403
20251020_215612.jpg,20251020_215615.jpg,0.6428506970405579
20251020_215612.jpg,20251020_215619.jpg,0.6566402912139893
20251020_215612.jpg,20251020_215624.jpg,0.7176878452301025
20251020_215612.jpg,20251020_215631.jpg,0.6908977031707764
20251020_215615.jpg,20251020_215619.jpg,0.5128650069236755
20251020_215615.jpg,20251020_215624.jpg,0.6067807674407959
20251020_215615.jpg,20251020_215631.jpg,0.4539617896080017
20251020_215619.jpg,20251020_215624.jpg,0.5207834839820862
20251020_215619.jpg,20251020_215631.jpg,0.5376281142234802
20251020_215624.jpg,20251020_215631.jpg,0.5762172937393188
