img1,img2,cos
20251020_215553.jpg,20251020_215558.jpg,0.5723873376846313
20251020_215553.jpg,20251020_215602.jpg,0.7968094348907471
20251020_215553.jpg,20251020_215605.jpg,0.7735607028007507
20251020_215553.jpg,20251020_215608.jpg,0.5325658917427063
20251020_215553.jpg,20251020_215612.jpg,0.7582886219024658
20251020_215553.jpg,20251020_215615.jpg,0.7014628052711487
20251020_215553.jpg,20251020_215619.jpg,0.6567685604095459
20251020_215553.jpg,20251020_215624.jpg,0.666730523109436
20251020_215553.jpg,20251020_215631.jpg,0.6349802017211914
20251020_215558.jpg,20251020_215602.jpg,0.5744860172271729
20251020_215558.jpg,20251020_215605.jpg,0.6405677795410156
20251020_215558.jpg,20251020_215608.jpg,0.7475905418395996
20251020_215558.jpg,20251020_215612.jpg,0.6191534996032715
20251020_215558.jpg,20251020_215615.jpg,0.603524923324585
20251020_215558.jpg,20251020_215619.jpg,0.5091249942779541
20251020_215558.jpg,20251020_215624.jpg,0.4952240586280823
20251020_215558.jpg,20251020_215631.jpg,0.5378859639167786
20251020_215602.jpg,20251020_215605.jpg,0.783349871635437
20251020_215602.jpg,20251020_215608.jpg,0.4818630814552307
20251020_215602.jpg,20251020_215612.jpg,0.7805713415145874
20251020_215602.jpg,20251020_215615.jpg,0.7853646278381348
20251020_215602.jpg,20251020_215619.jpg,0.581051230430603
20251020_215602.jpg,20251020_215624.jpg,0.7614161968231201
20251020_215602.jpg,20251020_215631.jpg,0.6888177990913391
20251020_215605.jpg,20251020_215608.jpg,0.5540683269500732
20251020_215605.jpg,20251020_215612.jpg,0.6940433979034424
20251020_215605.jpg,20251020_215615.jpg,0.7502833604812622
20251020_215605.jpg,20251020_215619.jpg,0.6974177956581116
20251020_215605.jpg,20251020_215624.jpg,0.7300729751586914
20251020_215605.jpg,20251020_215631.jpg,0.7101098895072937
20251020_215608.jpg,20251020_215612.jpg,0.5881061553955078
20251020_215608.jpg,20251020_215615.jpg,0.5211753249168396
20251020_215608.jpg,20251020_215619.jpg,0.41261351108551025
20251020_215608.jpg,20251020_215624.jpg,0.3414194881916046
20251020_215608.jpg,20251020_215631.jpg,0.33822065591812134
20251020_215612.jpg,20251020_215615.jpg,0.765049934387207
20251020_215612.jpg,20251020_215619.jpg,0.6322635412216187
20251020_215612.jpg,20251020_215624.jpg,0.6831690669059753
20251020_215612.jpg,20251020_215631.jpg,0.67105633020401
20251020_215615.jpg,20251020_215619.jpg,0.6336085796356201
20251020_215615.jpg,20251020_215624.jpg,0.7187038064002991
20251020_215615.jpg,20251020_215631.jpg,0.6916826963424683
20251020_215619.jpg,20251020_215624.jpg,0.6264976263046265
20251020_215619.jpg,20251020_215631.jpg,0.6098071932792664
20251020_215624.jpg,20251020_215631.jpg,0.7651211023330688
