img1,img2,cos
20251020_215553.jpg,20251020_215558.jpg,0.8058015704154968
20251020_215553.jpg,20251020_215602.jpg,0.7942131757736206
20251020_215553.jpg,20251020_215605.jpg,0.8557757139205933
20251020_215553.jpg,20251020_215608.jpg,0.6807453036308289
20251020_215553.jpg,20251020_215612.jpg,0.8289145231246948
20251020_215553.jpg,20251020_215615.jpg,0.7619375586509705
20251020_215553.jpg,20251020_215619.jpg,0.747491180896759
20251020_215553.jpg,20251020_215624.jpg,0.8426801562309265
20251020_215553.jpg,20251020_215631.jpg,0.8065779209136963
20251020_215558.jpg,20251020_215602.jpg,0.6730474233627319
20251020_215558.jpg,20251020_215605.jpg,0.7237660884857178
20251020_215558.jpg,20251020_215608.jpg,0.7746128439903259
20251020_215558.jpg,20251020_215612.jpg,0.8041055202484131
20251020_215558.jpg,20251020_215615.jpg,0.6452531218528748
20251020_215558.jpg,20251020_215619.jpg,0.5902105569839478
20251020_215558.jpg,20251020_215624.jpg,0.7074285745620728
20251020_215558.jpg,20251020_215631.jpg,0.7073367238044739
20251020_215602.jpg,20251020_215605.jpg,0.758842945098877
20251020_215602.jpg,20251020_215608.jpg,0.5094814896583557
20251020_215602.jpg,20251020_215612.jpg,0.6388235092163086
20251020_215602.jpg,20251020_215615.jpg,0.7828851938247681
20251020_215602.jpg,20251020_215619.jpg,0.5026555061340332
20251020_215602.jpg,20251020_215624.jpg,0.7734951972961426
20251020_215602.jpg,20251020_215631.jpg,0.7281280159950256
20251020_215605.jpg,20251020_215608.jpg,0.6408727169036865
20251020_215605.jpg,20251020_215612.jpg,0.6901620030403137
20251020_215605.jpg,20251020_215615.jpg,0.7381064891815186
20251020_215605.jpg,20251020_215619.jpg,0.729324460029602
20251020_215605.jpg,20251020_215624.jpg,0.7797282934188843
20251020_215605.jpg,20251020_215631.jpg,0.8104761838912964
20251020_215608.jpg,20251020_215612.jpg,0.8005701303482056
20251020_215608.jpg,20251020_215615.jpg,0.6189987659454346
20251020_215608.jpg,20251020_215619.jpg,0.629120945930481
20251020_215608.jpg,20251020_215624.jpg,0.5807644724845886
20251020_215608.jpg,20251020_215631.jpg,0.6010173559188843
20251020_215612.jpg,20251020_215615.jpg,0.6624427437782288
20251020_215612.jpg,20251020_215619.jpg,0.550670325756073
20251020_215612.jpg,20251020_215624.jpg,0.7130888104438782
20251020_215612.jpg,20251020_215631.jpg,0.6734104752540588
20251020_215615.jpg,20251020_215619.jpg,0.684553861618042
20251020_215615.jpg,20251020_215624.jpg,0.7594959735870361
20251020_215615.jpg,20251020_215631.jpg,0.772495448589325
20251020_215619.jpg,20251020_215624.jpg,0.6984272003173828
20251020_215619.jpg,20251020_215631.jpg,0.7442291378974915
20251020_215624.jpg,20251020_215631.jpg,0.8434572815895081
