img1,img2,cos
20251020_215553.jpg,20251020_215558.jpg,0.32669615745544434
20251020_215553.jpg,20251020_215602.jpg,0.42739102244377136
20251020_215553.jpg,20251020_215605.jpg,0.5191919803619385
20251020_215553.jpg,20251020_215608.jpg,0.24945466220378876
20251020_215553.jpg,20251020_215612.jpg,0.5733897089958191
20251020_215553.jpg,20251020_215615.jpg,0.2911025285720825
20251020_215553.jpg,20251020_215619.jpg,0.49224236607551575
20251020_215553.jpg,20251020_215624.jpg,0.6401308178901672
20251020_215553.jpg,20251020_215631.jpg,0.3836643695831299
20251020_215558.jpg,20251020_215602.jpg,0.4961235523223877
20251020_215558.jpg,20251020_215605.jpg,0.47910988330841064
20251020_215558.jpg,20251020_215608.jpg,0.7405264973640442
20251020_215558.jpg,20251020_215612.jpg,0.1576882153749466
20251020_215558.jpg,20251020_215615.jpg,0.4217316508293152
20251020_215558.jpg,20251020_215619.jpg,0.35062992572784424
20251020_215558.jpg,20251020_215624.jpg,0.117979995906353
20251020_215558.jpg,20251020_215631.jpg,0.2567409574985504
20251020_215602.jpg,20251020_215605.jpg,0.7610822916030884
20251020_215602.jpg,20251020_215608.jpg,0.6112945079803467
20251020_215602.jpg,20251020_215612.jpg,0.2000083327293396
20251020_215602.jpg,20251020_215615.jpg,0.7429161071777344
20251020_215602.jpg,20251020_215619.jpg,0.4538087844848633
20251020_215602.jpg,20251020_215624.jpg,0.24136489629745483
20251020_215602.jpg,20251020_215631.jpg,0.39186131954193115
20251020_215605.jpg,20251020_215608.jpg,0.5325839519500732
20251020_215605.jpg,20251020_215612.jpg,0.28944844007492065
20251020_215605.jpg,20251020_215615.jpg,0.6520333290100098
20251020_215605.jpg,20251020_215619.jpg,0.5420151948928833
20251020_215605.jpg,20251020_215624.jpg,0.276458203792572
20251020_215605.jpg,20251020_215631.jpg,0.4070521295070648
20251020_215608.jpg,20251020_215612.jpg,0.11390560865402222
20251020_215608.jpg,20251020_215615.jpg,0.5361858606338501
20251020_215608.jpg,20251020_215619.jpg,0.38487038016319275
20251020_215608.jpg,20251020_215624.jpg,0.12899869680404663
20251020_215608.jpg,20251020_215631.jpg,0.27837833762168884
20251020_215612.jpg,20251020_215615.jpg,0.2844357490539551
20251020_215612.jpg,20251020_215619.jpg,0.5733366012573242
20251020_215612.jpg,20251020_215624.jpg,0.5932914018630981
20251020_215612.jpg,20251020_215631.jpg,0.4437209665775299
20251020_215615.jpg,20251020_215619.jpg,0.5225915908813477
20251020_215615.jpg,20251020_215624.jpg,0.21928665041923523
20251020_215615.jpg,20251020_215631.jpg,0.39790597558021545
20251020_215619.jpg,20251020_215624.jpg,0.36461180448532104
20251020_215619.jpg,20251020_215631.jpg,0.5596352219581604
20251020_215624.jpg,20251020_215631.jpg,0.4521287679672241
