img1,img2,cos
20251020_215553.jpg,20251020_215558.jpg,0.5003142356872559
20251020_215553.jpg,20251020_215602.jpg,0.6184498071670532
20251020_215553.jpg,20251020_215605.jpg,0.6075003147125244
20251020_215553.jpg,20251020_215608.jpg,0.3111455738544464
20251020_215553.jpg,20251020_215612.jpg,0.43341201543807983
20251020_215553.jpg,20251020_215615.jpg,0.5826127529144287
20251020_215553.jpg,20251020_215619.jpg,0.57545006275177
20251020_215553.jpg,20251020_215624.jpg,0.6214663982391357
20251020_215553.jpg,20251020_215631.jpg,0.5402909517288208
20251020_215558.jpg,20251020_215602.jpg,0.5684226751327515
20251020_215558.jpg,20251020_215605.jpg,0.5077918767929077
20251020_215558.jpg,20251020_215608.jpg,0.4451502561569214
20251020_215558.jpg,20251020_215612.jpg,0.140409916639328
20251020_215558.jpg,20251020_215615.jpg,0.39079779386520386
20251020_215558.jpg,20251020_215619.jpg,0.3040918707847595
20251020_215558.jpg,20251020_215624.jpg,0.3398332893848419
20251020_215558.jpg,20251020_215631.jpg,0.12574748694896698
20251020_215602.jpg,20251020_215605.jpg,0.7437108755111694
20251020_215602.jpg,20251020_215608.jpg,0.19557158648967743
20251020_215602.jpg,20251020_215612.jpg,0.22008702158927917
20251020_215602.jpg,20251020_215615.jpg,0.5737403631210327
20251020_215602.jpg,20251020_215619.jpg,0.4159403145313263
20251020_215602.jpg,20251020_215624.jpg,0.6541380882263184
20251020_215602.jpg,20251020_215631.jpg,0.3613552451133728
20251020_215605.jpg,20251020_215608.jpg,0.3230845332145691
20251020_215605.jpg,20251020_215612.jpg,0.19803398847579956
20251020_215605.jpg,20251020_215615.jpg,0.394881010055542
20251020_215605.jpg,20251020_215619.jpg,0.35955965518951416
20251020_215605.jpg,20251020_215624.jpg,0.5834763646125793
20251020_215605.jpg,20251020_215631.jpg,0.42524823546409607
20251020_215608.jpg,20251020_215612.jpg,0.10756424814462662
20251020_215608.jpg,20251020_215615.jpg,0.11321307718753815
20251020_215608.jpg,20251020_215619.jpg,0.21686434745788574
20251020_215608.jpg,20251020_215624.jpg,0.14996695518493652
20251020_215608.jpg,20251020_215631.jpg,0.17292839288711548
20251020_215612.jpg,20251020_215615.jpg,0.531965970993042
20251020_215612.jpg,20251020_215619.jpg,0.528754472732544
20251020_215612.jpg,20251020_215624.jpg,0.4582805335521698
20251020_215612.jpg,20251020_215631.jpg,0.35498887300491333
20251020_215615.jpg,20251020_215619.jpg,0.6569124460220337
20251020_215615.jpg,20251020_215624.jpg,0.6832057237625122
20251020_215615.jpg,20251020_215631.jpg,0.3840239644050598
20251020_215619.jpg,20251020_215624.jpg,0.6033913493156433
20251020_215619.jpg,20251020_215631.jpg,0.32172659039497375
20251020_215624.jpg,20251020_215631.jpg,0.6067761778831482
