img1,img2,cos
20251020_215553.jpg,20251020_215558.jpg,0.708227813243866
20251020_215553.jpg,20251020_215602.jpg,0.7718948721885681
20251020_215553.jpg,20251020_215605.jpg,0.9019755125045776
20251020_215553.jpg,20251020_215608.jpg,0.46085795760154724
20251020_215553.jpg,20251020_215612.jpg,0.7954519987106323
20251020_215553.jpg,20251020_215615.jpg,0.7539494037628174
20251020_215553.jpg,20251020_215619.jpg,0.7750436663627625
20251020_215553.jpg,20251020_215624.jpg,0.4364185929298401
20251020_215553.jpg,20251020_215631.jpg,0.3848941922187805
20251020_215558.jpg,20251020_215602.jpg,0.6856739521026611
20251020_215558.jpg,20251020_215605.jpg,0.7265785336494446
20251020_215558.jpg,20251020_215608.jpg,0.6822774410247803
20251020_215558.jpg,20251020_215612.jpg,0.6975502371788025
20251020_215558.jpg,20251020_215615.jpg,0.656477689743042
20251020_215558.jpg,20251020_215619.jpg,0.45215705037117004
20251020_215558.jpg,20251020_215624.jpg,0.3267868757247925
20251020_215558.jpg,20251020_215631.jpg,0.23586958646774292
20251020_215602.jpg,20251020_215605.jpg,0.7316251993179321
20251020_215602.jpg,20251020_215608.jpg,0.3358842134475708
20251020_215602.jpg,20251020_215612.jpg,0.6090785264968872
20251020_215602.jpg,20251020_215615.jpg,0.9116050004959106
20251020_215602.jpg,20251020_215619.jpg,0.6013838052749634
20251020_215602.jpg,20251020_215624.jpg,0.37771230936050415
20251020_215602.jpg,20251020_215631.jpg,0.42519837617874146
20251020_215605.jpg,20251020_215608.jpg,0.5165035128593445
20251020_215605.jpg,20251020_215612.jpg,0.6523176431655884
20251020_215605.jpg,20251020_215615.jpg,0.7233589291572571
20251020_215605.jpg,20251020_215619.jpg,0.6732888221740723
20251020_215605.jpg,20251020_215624.jpg,0.41911566257476807
20251020_215605.jpg,20251020_215631.jpg,0.3666602373123169
20251020_215608.jpg,20251020_215612.jpg,0.3614200949668884
20251020_215608.jpg,20251020_215615.jpg,0.2629985809326172
20251020_215608.jpg,20251020_215619.jpg,0.13437311351299286
20251020_215608.jpg,20251020_215624.jpg,0.6542938947677612
20251020_215608.jpg,20251020_215631.jpg,0.1827738881111145
20251020_215612.jpg,20251020_215615.jpg,0.7059208750724792
20251020_215612.jpg,20251020_215619.jpg,0.754845917224884
20251020_215612.jpg,20251020_215624.jpg,0.20809367299079895
20251020_215612.jpg,20251020_215631.jpg,0.11947660148143768
20251020_215615.jpg,20251020_215619.jpg,0.748056173324585
20251020_215615.jpg,20251020_215624.jpg,0.20974314212799072
20251020_215615.jpg,20251020_215631.jpg,0.28475379943847656
20251020_215619.jpg,20251020_215624.jpg,0.12970665097236633
20251020_215619.jpg,20251020_215631.jpg,0.20083338022232056
20251020_215624.jpg,20251020_215631.jpg,0.24413445591926575
